_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,180,BAHANA SALAMA SYARIAH (RESTRUKTURISASI),IDN000452505,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Sharia,IDR,Ya,"616,5200","0,00%","0,00%","0,01%","0,01%","0,02%","0,29%","-3,55%","-37,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.355.205.005,70","50.860.564,36",02-Jun-2021,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"687,4702","0,00%","0,00%","0,00%","0,01%","0,02%","3,02%","-0,62%","-33,89%",,,,,2026-09-12T12:44:27.179369,2
,181,BAHANA SINERGI PASAR UANG KELAS DANA ABADI PUNDI PUNDI PL,IDN000547007,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.084,7000","0,02%","0,10%","0,16%","0,45%","1,22%","2,22%","3,00%","4,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.602.255.497,68","5.172.995,48",25-Jul-2023,Agt-2026,,Maks. 4.00% p.a,"Rp100.000,-",30-Jun-2026,30-Jun-2026,"100,00%","0,00%","1,000","Menghindari investasi risiko tinggi, ingin kestabilan, ingin  pendapatan tetap dalam jangka waktu satu hingga dua  tahun.",11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179376,2
,182,BAHANA SINERGI PASAR UANG KELAS I,IDN000519402,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.149,8700","0,02%","0,11%","0,17%","0,48%","1,34%","2,45%","3,32%","4,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.481.598.935,79","10.002.298,13",25-Jul-2023,Agt-2026,,Maks. 4.00% p.a,"Rp 100,000",30-Jun-2026,30-Jun-2026,"100,00%","0,00%","1,000","Menghindari investasi risiko tinggi, ingin kestabilan, ingin  pendapatan tetap dalam jangka waktu satu hingga dua  tahun.",11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179382,2
,183,BAHANA STELLAR EQUITY FUND KELAS G,,,"Bahana TCW Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.131,9200","-0,70%","-0,66%","1,45%","4,43%","13,54%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.505.251.533,01","22.858.608,38",03-Jun-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179388,2
,184,BAHANA STELLAR EQUITY FUND KELAS I,IDN000300308,,"Bahana TCW Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"983,9900","-0,69%","-0,65%","1,47%","4,49%","13,72%","-3,65%","-11,87%","4,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.332.526.309.889,16","1.374.067.995,31",25-Okt-2017,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179394,2
,185,BAHANA SUKUK SYARIAH KELAS D,IDN000577301,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,IDR,Ya,"968,1700","-0,10%","0,01%","-0,19%","0,18%","0,25%","-2,45%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.630.211.932,16","19.205.495,61",30-Jan-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.032,5543","-0,10%","0,01%","-0,19%","0,64%","1,64%","3,56%",-,-,,,,,"999,6200","-0,10%","0,01%","-0,19%","0,62%","1,60%","0,25%","0,00%","0,00%",,,,,2026-09-12T12:44:27.179401,2
,186,BAHANA SUKUK SYARIAH KELAS G,IDN000202207,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,IDR,Ya,"2.005,2900","-0,10%","0,01%","-0,19%","0,64%","1,64%","-0,19%","-0,92%","2,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.073.623.078,73","6.009.252,26",16-Apr-2015,Agt-2026,,Maks. 4%,-,29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,"2.033,1165","-0,10%","0,01%","-0,19%","0,64%","1,64%","1,19%","0,46%","3,93%",,,,,"2.014,4600","-0,10%","0,01%","-0,19%","0,64%","1,63%","0,26%","-0,46%","2,98%",,,,,2026-09-12T12:44:27.179407,2
,187,BAHANA TAWQIYA BERBASIS SUKUK,IDN000476504,,"Bahana TCW Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.238,8700","0,00%","0,00%","2,36%","-1,14%","0,92%","-1,51%","-1,42%","1,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.889.341,74","12.302,29",28-Des-2021,Agt-2026,,,,,,-,-,-,-,03-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179413,2
,188,BAHANA TRAILBLAZER FUND,IDN000155702,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.030,3600","-0,69%","-0,35%","2,40%","5,53%","14,45%","-7,04%","-13,73%","19,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.319.844.735,87","8.268.437,03",04-Jun-2013,Agt-2026,,Maks 3.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000","Berani menghadapi risiko tinggi dan fluktuasi harga, serta  mengharapkan pertumbuhan tinggi dalam jangka waktu  lima hingga sepuluh tahun.",11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179419,2
,189,BAHANA US OPPORTUNITY SHARIA EQUITY USD,IDN000460409,,"Bahana TCW Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Reksadana Global,Sharia,USD,Tidak,"0,876792","-0,59%","-2,18%","-2,81%","-5,20%","-9,09%","-9,42%","-12,19%","-16,79%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.371.348,00","1.516.434,58",15-Jul-2021,Agt-2026,,Maks. 3.00% p.a,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","7,000","Berani menghadapi risiko tinggi dan fluktuasi harga, serta  mengharapkan pertumbuhan tinggi dalam jangka waktu  lima hingga sepuluh tahun.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179425,2
,190,BAHANA USD FIXED INCOME KELAS I,IDN000524600,,"Bahana TCW Investment Management, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,USD,Tidak,"1,072230","-0,77%","-1,14%","-1,35%","-0,61%","-0,71%","-2,12%","-2,33%","-1,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.678.586,64","1.540.566,35",17-Jan-2024,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179431,2
,191,BAHANA USD GLOBAL SHARIA EQUITIES,IDN000233509,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"1,737298","-1,39%","-1,57%","-1,51%","-2,61%","-2,55%","3,35%","3,70%","10,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.812.288,82","1.024.927,78",03-Agt-2016,Agt-2026,,Maksimum 4 %,"USD 10,000",30-Jun-2026,30-Jun-2026,"0,00%","100,00%","7,000","Berani menghadapi risiko tinggi dan fluktuasi harga, serta  mengharapkan pertumbuhan tinggi dalam jangka waktu  lima hingga sepuluh tahun.",10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179438,2
,192,BAHANA USD NADHIRA SUKUK KELAS G,IDN000489903,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,USD,Ya,"1,007012","-0,47%","-0,64%","-0,74%","-0,46%","-0,72%","-1,01%","-1,37%","-1,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.068.058,85","2.033.535,13",02-Sep-2022,Agt-2026,,"Maksimum 2,5%",USD 100,30-Okt-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,023292","-0,46%","-0,63%","-0,73%","-0,45%","-0,35%","-0,51%","-0,87%","-0,38%",,,,,2026-09-12T12:44:27.179449,2
,193,BATAVIA CAMPURAN CEMERLANG KELAS A,IDN000550803,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.027,6466","-0,63%","-1,01%","-1,22%","1,49%","7,60%","16,55%","1,29%","2,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.888.988,00","41.224,91",27-Jan-2023,Agt-2026,,"Maks. 3,5%",Rp 100.000,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179458,2
,194,BATAVIA CAMPURAN CEMERLANG KELAS B,IDN000492808,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"1.064,6036","-0,63%","-1,00%","-1,21%","1,54%","7,74%","1,40%","1,16%","2,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"851.671.212.613,00","790.327.784,42",27-Jan-2023,Agt-2026,,Maks. 3%,Rp. 10.000.000.000,,,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.079,7872","-0,62%","-0,99%","-1,19%","1,52%","7,62%","1,38%","1,15%","4,35%",,,,,2026-09-12T12:44:27.179465,2
,195,BATAVIA CAMPURAN NUSANTARA KELAS A,IDN000580107,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"892,0372","-0,67%","-0,46%","0,06%","3,10%","9,91%","-3,99%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235.010.224,00","263.606,91",21-Jan-2026,Agt-2026,,"Maks. 3,5%","Rp 100.000,",,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179473,2
,196,BATAVIA CAMPURAN NUSANTARA KELAS B,IDN000580206,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"907,5404","-0,66%","-0,40%","0,14%","3,34%","10,67%","-2,67%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.559.211.587.862,00","5.030.733.589,59",21-Jan-2026,Agt-2026,,"Maks. 0,1 %",Rp. 50.000.000.000,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179481,2
,197,BATAVIA CHINA SHARIA EQUITY USD,IDN000463403,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"0,510800","-1,45%","-0,70%","-2,80%","-5,79%","-2,22%","-6,48%","-10,09%","-14,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.646.990,66","42.988.031,97",26-Nov-2021,Agt-2026,,Maks 3.00%,USD 10.000,31-Agt-2026,31-Agt-2026,"1,46%","98,54%","8,000",Berinvestasi mayoritas pada saham berkapitalisasi pasar  menengah atau tema investasi tertentu.,10-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179492,2
,198,BATAVIA DANA DINAMIS,IDN000015500,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Tidak,"7.618,2600","-0,51%","-1,31%","-0,92%","0,54%","8,62%","-6,17%","-14,50%","-11,87%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.274.241.657,55","2.506.820,65",03-Jun-2002,Agt-2026,,Maks 3%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","6,000",Berinvestasi mayoritas pada saham (campuran-agresif).,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179500,2
,199,BATAVIA DANA KAS GEBYAR,IDN000224607,,"Batavia Prosperindo Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"4.393,6295","0,02%","0,11%","0,17%","0,24%","0,24%","7,50%","8,36%","9,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.030.837.216,41","11.407.000,59",23-Des-2015,Agt-2026,,"Maksimum 1,5%","Rp 100.000,-",,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179506,2
,200,BATAVIA DANA KAS MAXIMA,IDN000045002,,"Batavia Prosperindo Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.921,2800","0,01%","0,09%","0,14%","0,38%","0,92%","1,65%","2,36%","3,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.658.993.559.006,40","7.640.531.914,94",16-Feb-2007,Agt-2026,,Maks 2%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Rendah.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:27.179514,2
Memuat data...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12T12:44:27.179525,2
,201,BATAVIA DANA KAS NUSANTARA,IDN000407905,,"Batavia Prosperindo Aset Manajemen, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.292,9265","0,02%","0,11%","0,17%","0,49%","1,29%","2,28%","3,07%","4,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.220.729.829,12","71.450.864,22",13-Jan-2020,Agt-2026,,"Maks. 1,5%","Rp. 100.000,-",,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472683,3
,202,BATAVIA DANA KAS SYARIAH KELAS A,IDN000472305,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.177,1800","0,01%","0,11%","0,15%","0,43%","0,87%","1,29%","1,92%","3,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.122.138.707,22","954.687,21",22-Nov-2021,Agt-2026,,Maks 1.5 %,"Rp.10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Berinvestasi pada obligasi, instrumen pasar uang dan deposito.",11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472705,3
,203,BATAVIA DANA KAS SYARIAH KELAS B,IDN000546207,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.086,2300","0,01%","0,12%","0,18%","0,50%","1,08%","1,72%","2,51%","4,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223.489.693.688,60","206.108.930,74",01-Nov-2024,Agt-2026,,Maks. 1%,"Rp 1.000.000.000,-",30-Jan-2026,30-Jan-2026,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472716,3
,204,BATAVIA DANA KAS SYARIAH KELAS C,IDN000546009,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Sharia,IDR,Ya,"1.008,9000","0,01%","-0,22%","-0,17%","0,14%","0,04%","-0,25%","-0,48%","-0,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355.701.113,28","351.966,57",21-Okt-2024,Agt-2026,,Maks. 1%,"Rp 10.000.000,-",28-Agt-2025,29-Agt-2025,-,-,-,-,11-Sep-2026,"1.082,4896","0,01%","0,12%","0,17%","0,48%","1,68%","2,55%","3,30%","4,74%",,,,,"1.070,3900","0,01%","0,11%","0,16%","0,45%","0,96%","1,50%","2,21%","3,60%",,,,,2026-09-12T12:44:36.472726,3
,205,BATAVIA DANA LIKUID,IDN000166105,,"Batavia Prosperindo Aset Manajemen, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.419,0000","0,01%","0,09%","0,13%","0,32%","0,96%","1,62%","2,08%","2,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247.237.432.902,00","174.451.882,73",13-Jan-2014,Agt-2026,,Maks 2%,Rp. 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472736,3
,206,BATAVIA DANA OBLIGASI CEMERLANG,IDN000175502,,"Batavia Prosperindo Aset Manajemen, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.447,4568","-0,15%","-0,06%","-0,40%","1,21%","2,24%","-1,92%","-4,52%","-1,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639.690.391.484,01","440.168.438,30",20-Mar-2014,Agt-2026,,Maks. 2% p.a,"Rp.100.000,-",,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472747,3
,207,BATAVIA DANA OBLIGASI OPTIMAL,IDN000202306,,"Batavia Prosperindo Aset Manajemen, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"2.288,7100","0,00%","0,10%","0,11%","0,58%","1,74%","2,05%","2,36%","4,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"484.973.583.813,00","212.131.415,93",28-Apr-2015,Agt-2026,,Maks. 2%,Rp. 100.000,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472758,3
,208,BATAVIA DANA OBLIGASI PLUS,IDN000144805,,"Batavia Prosperindo Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"2.224,3400","-0,18%","0,00%","-0,35%","1,20%","3,33%","0,02%","-1,51%","1,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.385.715.317,13","5.548.885,70",05-Okt-2012,Agt-2026,,Maks. 1% p.a,"Rp.100.000,-",,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472768,3
,209,BATAVIA DANA OBLIGASI SEJAHTERA,IDN000201209,,"Batavia Prosperindo Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"987,7500","-0,02%","0,07%","-0,02%","1,00%","2,81%","0,49%","0,69%","2,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.891.766.098,80","45.439.229,06",25-Jun-2015,Agt-2026,,Maks. 2%,Rp. 100.000,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472803,3
,210,BATAVIA DANA OBLIGASI ULTIMA,IDN000045101,,"Batavia Prosperindo Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"2.881,0200","-0,09%","-0,31%","-0,50%","0,50%","1,33%","-1,93%","-3,64%","-3,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"801.921.683.814,19","276.964.730,54",16-Feb-2007,Agt-2026,,Maks 2%,Rp. 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",-,11-Sep-2026,"3.090,4732","-0,09%","-0,01%","-0,20%","0,80%","2,86%","0,72%","0,01%","1,75%",,,,,"3.061,2100","-0,08%","-0,01%","-0,19%","0,76%","2,12%","-0,17%","-0,85%","0,84%",,,,,2026-09-12T12:44:36.472814,3
,211,BATAVIA DANA SAHAM,IDN000022407,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Tidak,"52.106,4800","-0,65%","-0,59%","-0,40%","3,14%","11,66%","-2,61%","-7,04%","-3,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"926.672.909.479,18","17.712.859,84",16-Des-1996,Agt-2026,,Maks 3%,Rp 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000",Berinvestasi mayoritas pada saham berkapitalisasi pasar besar  atau mengacu pada indeks tertentu.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472824,3
,212,BATAVIA DANA SAHAM OPTIMAL,IDN000040607,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Tidak,"2.839,2200","-0,65%","-1,04%","-0,64%","2,76%","13,58%","-0,36%","-5,72%","-3,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192.878.601.708,31","67.496.485,74",19-Okt-2006,Agt-2026,,Maks 3%,Rp. 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Berinvestasi mayoritas pada saham berkapitalisasi pasar  menengah atau tema investasi tertentu.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472835,3
,213,BATAVIA DANA SAHAM SYARIAH,IDN000048808,,"Batavia Prosperindo Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Sharia,IDR,Tidak,"1.553,1700","-1,08%","-0,03%","-0,93%","2,68%","12,96%","-4,26%","-6,18%","-0,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.317.693.799,65","16.787.280,66",19-Jul-2007,Agt-2026,,Maks 3%,Rp. 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:44:36.472844,3
